COD_MUNICIPIO_RES_7,ANIO_REGISTRO,MES_REGISTRO,TEMPERATURA,HUMEDAD_RELATIVA
2700300,2007,8,22.537,93.153
2800308,2003,3,26.665,84.0
2800308,2005,10,26.515,77.895
2800308,2011,9,24.078,86.375
2800308,2011,10,26.674,79.105
2800308,2015,11,28.332,69.3
2801207,2010,2,25.813,90.107
2801207,2014,6,24.428,97.625
2917201,2010,3,23.584,92.911
3102001,2007,7,16.704,63.831
3102001,2014,4,20.049,94.75
3105608,2010,8,20.284,51.395
3105608,2012,4,21.991,94.617
3109709,2008,5,17.727,86.177
3109709,2013,8,18.979,68.806
3115300,2005,4,22.413,93.933
3133808,2010,11,20.424,97.708
3136702,2010,2,24.1,92.232
3136702,2012,6,20.366,91.15
3136702,2014,2,23.428,89.92
3147402,2014,1,20.996,92.645
3151800,2013,9,21.383,67.692
3151800,2015,5,18.192,90.613
3167202,2005,4,20.012,91.008
3167202,2010,10,21.86,80.0
3170107,2007,11,23.596,92.742
3200607,2010,4,-1032300282.255,88.517
3200607,2013,12,-1031226088.413,94.298
3201308,2014,10,23.341,86.46
3205002,2004,9,-1032300282.255,84.383
3205002,2006,10,-1031226088.413,86.887
3302502,2012,4,21.991,93.642
3304557,2010,11,-1032300282.255,96.217
3305109,2005,8,21.813,81.403
3305752,2010,9,22.636,80.3
3502804,2006,5,18.628,79.032
3506003,2013,5,20.175,84.637
3516200,2008,2,20.812,92.983
3516200,2010,4,20.013,86.8
3517802,2003,12,24.334,93.315
3522505,2005,7,17.915,75.145
3523701,2004,8,19.519,44.5
3524402,2003,3,22.536,94.952
3524402,2012,9,21.077,68.125
3529005,2007,5,20.117,83.702
3529005,2012,12,25.382,93.734
3535309,2003,5,19.405,80.758
3548500,2010,8,18.24,86.911
3550308,2008,12,21.141,95.903
3555406,2004,1,-1031226088.413,94.823
3555406,2014,11,-1032300282.255,91.483
3557105,2003,11,25.024,87.142
4104808,2005,8,18.776,68.653
4105904,2014,5,20.598,89.815
4106605,2005,8,19.186,68.653
4106902,2004,8,16.565,77.395
4109401,2005,7,13.12,81.427
4112504,2005,1,23.061,95.952
4112504,2008,6,15.245,90.192
4112504,2013,2,22.863,95.58
4112504,2014,2,23.194,89.063
4113700,2011,10,21.884,79.331
4115200,2011,1,23.286,94.718
4117909,2014,4,22.544,93.575
4119905,2011,11,18.531,86.825
4121257,2009,11,24.569,94.383
4202800,2013,6,16.201,93.308
4204905,2004,8,14.701,86.234
4205407,2007,6,16.087,83.608
4205407,2008,10,18.736,94.742
4304705,2003,3,20.445,95.887
4304705,2015,1,22.283,95.661
4310108,2004,11,19.986,90.117
4310108,2014,12,22.944,88.565
4314803,2003,7,14.991,89.911
4314803,2003,10,18.952,89.194
4314902,2004,1,22.106,90.855
4314902,2009,6,13.148,87.158
4321402,2008,10,20.064,90.669
5007901,2005,3,24.335,90.597
5008305,2010,3,24.344,93.637
5100250,2004,8,28.744,33.556
5101258,2007,10,29.522,67.79
5102504,2008,6,21.28,75.533
5102504,2012,4,25.559,96.075
5102702,2006,3,24.587,96.798
5103254,2010,10,25.68,97.282
5103353,2014,10,26.452,86.315
5105150,2003,3,24.585,98.871
5105150,2013,2,24.676,98.893
5105176,2012,7,26.135,55.323
5106158,2015,2,24.804,99.036
5106299,2005,11,24.81,95.783
5106422,2007,9,30.696,45.042
5107305,2004,4,24.209,97.858
5107602,2003,6,24.167,58.258
5107602,2005,6,23.621,64.5
5107602,2006,11,25.039,88.433
5107602,2008,12,24.022,93.895
5108402,2010,5,23.087,82.185
5108402,2014,4,25.279,94.333
5108402,2014,12,25.565,94.032
5108907,2004,6,23.78,66.842
5204508,2010,1,23.626,95.637
5208707,2005,4,22.327,92.125
5208707,2007,9,26.294,36.367
5208707,2009,12,22.766,97.073
5218904,2003,7,23.619,43.145
5220454,2004,6,20.575,64.533
5220454,2013,8,24.051,42.105
1100064,2013,5,24.376,93.032
1100098,2007,8,27.033,39.46
1100114,2012,4,25.174,98.692
1100122,2009,9,25.725,91.808
1100122,2010,8,28.475,50.153
1100189,2006,2,24.291,99.438
1100189,2006,6,24.104,63.367
1100189,2014,1,23.915,100.734
1100189,2015,4,24.089,99.95
1100205,2007,10,26.442,90.806
1100205,2007,11,26.337,93.75
1100205,2009,3,26.065,99.056
1100205,2013,8,25.848,73.548
1100288,2015,7,25.069,67.073
1100304,2012,11,25.383,99.858
1100346,2003,12,25.1,87.556
1101401,2007,1,25.1,96.21
1200013,2015,12,26.166,95.435
1200104,2011,6,25.457,89.742
1200104,2012,9,27.506,77.708
1200203,2007,4,25.729,94.358
1200203,2015,7,25.298,89.806
1200401,2003,3,25.076,97.508
1200450,2008,2,24.17,93.888
1300029,2006,4,24.677,98.217
1300029,2008,6,23.979,98.45
1300201,2015,6,25.896,100.092
1300300,2003,1,25.984,98.46
1300300,2015,10,26.917,92.089
1300607,2004,9,25.952,93.258
1300607,2006,5,24.687,99.863
1300607,2011,10,26.526,95.613
1300631,2004,10,26.417,93.863
1300706,2009,11,25.609,95.7
1300805,2013,10,26.099,94.008
1300839,2003,7,26.016,93.056
1301001,2003,6,26.606,84.058
1301100,2005,4,26.231,97.35
1301506,2007,8,24.143,74.742
1301506,2008,6,22.374,92.083
1301654,2014,8,25.637,84.75
1301803,2003,6,23.006,90.733
1301852,2011,1,25.629,99.782
1301852,2013,10,25.945,94.056
1302504,2009,3,25.708,99.613
1302603,2011,9,26.3,90.533
1302702,2005,10,26.301,94.718
1302702,2011,2,25.658,99.723
1303106,2011,6,26.071,91.617
1303304,2008,6,25.564,93.108
1303502,2004,9,25.62,89.0
1303502,2010,4,24.759,97.875
1303536,2006,3,25.765,99.339
1303536,2012,5,25.98,96.452
1303569,2010,7,25.875,93.742
1303601,2015,7,24.984,96.024
1303809,2008,6,24.518,98.317
1303908,2004,6,24.887,100.342
1303957,2015,9,26.925,80.133
1304062,2006,1,26.137,99.879
1304203,2010,1,24.949,98.25
1304203,2013,4,24.89,98.483
1304203,2013,12,24.994,97.242
1304260,2008,12,24.722,97.871
1304260,2010,4,25.275,99.367
1400027,2003,11,23.321,96.875
1400027,2008,8,23.21,95.129
1400209,2005,5,25.07,98.484
1400209,2013,4,25.381,88.525
1400209,2015,9,25.745,96.108
1400282,2014,2,25.297,90.009
1400407,2004,5,23.875,99.452
1400456,2004,11,22.844,95.083
1400472,2003,9,24.522,98.425
1400472,2014,6,24.975,99.283
1400472,2014,8,24.561,95.21
1400506,2014,1,24.779,97.718
1500107,2006,12,26.484,94.242
1500107,2012,7,25.721,95.895
1500305,2006,5,25.687,92.927
1500305,2012,2,24.57,92.733
1500305,2013,8,25.919,88.089
1500859,2013,3,25.888,97.935
1501105,2008,1,25.208,99.282
1501105,2012,7,25.665,95.895
1501402,2008,9,26.246,84.342
1501709,2015,9,29.488,73.083
1501725,2014,12,25.777,93.347
1501782,2003,1,25.221,98.597
1501782,2008,9,25.691,84.908
1501907,2012,7,25.721,99.774
1501907,2013,8,25.952,100.363
1502103,2007,5,25.603,97.806
1502707,2003,5,24.463,93.855
1503606,2006,9,26.004,92.058
1503606,2013,7,25.151,95.782
1503754,2015,4,25.233,97.525
1503804,2012,6,24.714,96.325
1504000,2010,2,26.564,98.661
1504208,2009,10,27.013,91.613
1504208,2012,8,25.928,72.185
1504422,2006,5,25.85,98.613
1504505,2006,2,25.786,98.446
1505031,2004,7,25.644,72.298
1505486,2005,5,25.514,95.742
1505486,2013,2,25.649,99.161
1505536,2006,2,25.07,98.92
1505908,2003,9,25.257,93.317
1505908,2009,2,25.088,101.08
1505908,2010,6,25.633,96.15
1506005,2010,9,25.783,97.458
1506708,2007,12,24.897,95.121
1507508,2007,12,24.991,98.492
1507508,2011,7,25.323,85.347
1508001,2003,4,25.372,100.767
1508159,2005,8,25.694,93.984
1600279,2006,8,25.245,95.815
1600303,2012,11,29.802,69.467
1600402,2006,7,25.554,96.903
1600402,2013,10,26.771,89.169
1600402,2014,10,28.1,80.581
1600535,2003,6,25.756,98.908
1702109,2004,1,24.925,97.734
1702109,2005,11,25.875,83.225
1703206,2003,8,29.826,48.702
1703800,2004,3,25.103,99.879
1705508,2003,8,29.826,41.944
1709500,2007,7,26.589,41.597
2100055,2011,8,26.325,74.21
2102150,2015,10,32.027,51.339
2102705,2007,9,30.933,59.05
2103604,2004,11,29.61,63.967
2103604,2006,12,25.976,90.371
2103604,2011,2,25.553,98.125
2103604,2011,12,26.124,88.202
2105005,2005,10,30.862,69.355
2105005,2011,4,26.457,92.125
2105104,2004,7,26.461,82.0
2105302,2003,7,25.176,68.113
2105302,2010,2,25.485,97.982
2105302,2015,8,27.594,62.266
2105401,2009,4,26.216,95.983
2105401,2012,12,26.605,88.718
2105427,2014,11,25.766,95.533
2105476,2004,3,25.508,98.331
2105476,2006,10,31.972,49.613
2105476,2014,12,26.198,86.129
2107407,2014,1,24.985,99.105
2107506,2003,12,25.886,88.476
2107506,2015,3,26.275,93.435
2107605,2006,9,30.763,64.075
2108306,2010,7,26.48,79.694
2108603,2007,9,30.933,59.05
2108603,2013,1,26.281,91.879
2108603,2013,9,27.543,79.05
2108900,2009,11,28.725,69.308
2111763,2003,2,24.808,100.295
2112209,2004,1,25.975,95.75
2112506,2012,4,26.393,92.208
2113009,2004,10,31.525,52.242
2113009,2014,10,29.161,63.823
2114007,2004,3,26.144,94.758
2114007,2004,12,29.582,69.484
2114007,2012,11,30.116,69.767
2114007,2013,3,26.459,93.169
2202000,2011,1,-1031226088.413,90.218
2208403,2007,6,26.311,66.783
2301109,2014,4,26.453,91.358
2403251,2009,7,24.417,91.202
2408102,2009,5,25.159,90.282
2414100,2010,7,24.737,88.073
2504009,2011,10,27.248,81.782
2609600,2015,11,27.229,78.658
2801207,2003,7,23.35,92.274
2927408,2010,5,24.873,90.032
2929305,2009,4,24.322,97.458
2929305,2011,7,21.799,90.96
3102605,2007,10,23.075,74.702
3105608,2003,10,21.618,73.452
3106200,2005,1,22.284,96.726
3106705,2009,7,19.304,65.984
3108909,2003,2,22.446,92.313
3108909,2009,7,18.36,85.008
3108909,2015,1,22.755,93.323
3109006,2015,5,18.3,89.613
3109709,2003,2,22.446,92.313
3115300,2005,8,21.813,81.403
3115300,2008,1,22.434,95.218
3131307,2008,11,21.701,94.483
3131307,2014,5,19.275,88.081
3133808,2009,2,21.408,95.964
3136702,2011,6,18.904,86.633
3170404,2009,4,21.821,93.908
3200136,2014,11,22.994,90.342
3205002,2004,5,-1031226088.413,87.613
3302502,2014,9,22.853,78.908
3303906,2007,2,23.037,94.393
3304409,2004,12,20.519,96.105
3304557,2009,4,-1032300282.255,94.533
3305109,2004,12,22.058,96.508
3305109,2007,1,23.286,96.306
3501608,2014,12,21.554,94.266
3526407,2012,7,16.672,69.847
3538709,2004,2,19.926,94.293
3547809,2008,12,21.141,95.903
3547809,2011,1,23.777,98.056
3549102,2004,11,21.388,84.867
3549102,2008,5,17.198,87.661
3549102,2010,2,22.541,95.33
3552205,2010,6,17.298,77.717
3552205,2012,8,19.739,66.54
4104808,2010,10,20.302,85.556
4105904,2004,8,20.915,60.677
4106605,2005,5,18.476,87.645
4106605,2006,2,22.759,93.732
4115200,2008,12,21.913,90.073
4117909,2010,4,22.022,91.283
4117909,2012,10,24.971,77.339
4121257,2012,5,17.832,90.298
4121257,2015,5,18.95,93.645
4121257,2015,8,19.94,71.105
4312401,2014,2,24.285,92.911
4314803,2009,2,22.962,93.955
4314803,2012,12,23.338,88.21
4314902,2007,5,15.682,89.266
4314902,2013,11,21.136,83.217
5002704,2004,7,21.09,62.161
5002704,2012,1,24.063,94.556
5007901,2004,9,27.94,36.15
5007901,2011,3,24.127,97.444
5008305,2005,3,24.145,93.548
5100201,2006,3,24.587,95.274
5100250,2005,3,24.307,97.516
5101258,2004,11,28.113,79.867
5101258,2007,9,30.368,33.525
5102504,2011,1,25.633,97.661
5102504,2014,6,23.829,73.108
5102637,2003,5,23.734,89.113
5102637,2008,5,22.323,92.411
5102702,2009,4,24.206,97.742
5103304,2010,6,24.091,69.767
5103304,2013,5,23.848,93.032
5103403,2004,2,24.207,93.491
5104542,2004,4,23.753,97.858
5105150,2013,12,24.689,98.831
5105176,2005,4,24.635,96.9
5105259,2003,9,28.834,39.608
5105580,2008,8,31.1,31.532
5106299,2012,5,23.602,96.371
5106299,2014,5,23.988,96.274
5106422,2006,5,23.68,89.121
5106422,2006,10,26.591,83.903
5107305,2014,6,25.319,68.042
5107305,2015,5,23.47,97.008
5107909,2007,7,25.474,50.411
5107925,2011,8,29.184,32.089
5107925,2014,11,24.292,95.358
5108402,2006,7,25.217,41.605
5108402,2007,3,25.319,93.024
5108501,2015,3,24.137,97.952
5204508,2003,4,22.524,91.533
5218003,2009,8,25.857,40.226
5220454,2007,10,27.228,57.226
5221858,2003,1,23.12,94.984
5221858,2008,5,21.132,79.153
5221858,2013,6,22.343,73.383
5300108,2015,10,28.29,44.597
1100031,2010,10,25.679,91.468
1100098,2012,7,23.795,56.524
1100098,2012,8,27.031,37.621
1100106,2005,5,24.279,95.984
1100106,2006,9,26.123,78.633
1100114,2009,10,25.865,94.169
1100122,2010,9,27.771,81.258
1100122,2014,10,25.272,98.258
1100130,2010,10,26.239,94.403
1100189,2003,10,24.685,91.597
1100205,2014,7,25.261,84.629
1100338,2007,3,24.668,98.331
1100346,2010,8,28.475,39.984
1100809,2007,8,28.2,52.677
1100809,2007,11,26.337,97.208
1100809,2008,3,25.721,99.065
1101708,2009,10,25.865,94.169
1101708,2014,3,25.018,100.411
1200104,2009,10,28.16,84.734
1200104,2013,3,26.168,97.645
1200179,2005,5,24.76,93.79
1200179,2015,5,24.773,96.879
1200203,2008,5,25.056,92.21
1200328,2011,12,26.451,99.629
1200336,2007,2,26.256,93.313
1200351,2014,5,25.855,99.944
1200393,2005,2,26.054,95.723
1200393,2010,6,25.232,91.642
1200401,2013,12,25.677,96.129
1200427,2008,7,25.157,87.258
1200450,2011,6,24.552,89.742
1300029,2004,10,25.098,94.419
1300029,2015,5,24.801,99.274
1300029,2015,8,25.201,93.137
1300102,2003,9,26.261,88.858
1300201,2009,9,26.243,97.05
1300201,2010,10,26.598,95.815
1300300,2011,9,26.3,90.533
1300508,2004,10,26.255,95.927
1300508,2005,1,25.855,97.452
1300631,2009,5,25.854,98.323
1300706,2009,7,23.81,94.831
1300706,2014,11,25.204,96.975
1300805,2013,2,26.226,97.393
1300839,2008,10,26.75,96.121
1301001,2007,2,27.671,83.929
1301100,2004,10,25.994,94.605
1301209,2008,10,25.561,95.694
1301506,2003,11,24.602,90.633
1301654,2011,9,26.623,85.658
1301704,2006,11,26.486,95.067
1301852,2007,7,25.655,92.363
1301902,2004,7,24.393,97.032
1301902,2012,7,24.971,96.403
1302306,2010,3,27.036,95.379
1302405,2009,2,26.405,96.0
1302801,2014,5,25.252,99.008
1303205,2003,7,26.016,93.056
1303304,2011,6,26.071,91.617
1303569,2010,1,25.97,99.484
1303809,2008,7,24.778,92.839
1303908,2006,12,26.49,98.734
1304203,2004,11,25.13,95.717
1304203,2014,4,24.849,99.042
1304237,2004,3,26.064,96.871
1304260,2008,11,25.202,97.025
1304260,2009,5,24.485,97.935
1400027,2008,6,22.981,99.167
1400050,2003,9,23.12,96.375
1400050,2011,1,24.841,79.944
1400050,2015,2,25.538,83.982
1400100,2008,11,24.958,93.133
1400175,2003,9,24.366,97.725
1400175,2011,5,24.979,98.774
1400209,2004,10,24.94,96.024
1400209,2006,10,25.142,95.903
1400233,2008,12,24.685,99.282
1400456,2003,2,25.133,83.982
1400456,2006,5,22.707,98.871
1400506,2010,10,25.008,97.5
1400506,2011,12,24.805,97.234
1500602,2004,10,25.393,94.774
1500701,2004,1,25.604,96.355
1500701,2004,10,26.84,81.976
1500859,2007,11,25.313,96.383
1501105,2007,4,25.898,98.958
1501402,2014,5,26.211,100.306
1501709,2005,11,29.502,77.017
1501709,2012,1,25.84,91.419
1501709,2012,4,26.215,92.575
1501725,2015,8,25.71,94.71
1501808,2009,11,30.852,71.408
1501907,2006,11,29.002,76.817
1501907,2010,2,26.564,98.214
1501907,2015,10,30.95,60.508
1502202,2004,1,26.104,93.581
1502400,2004,8,25.789,88.161
1502400,2010,7,26.277,97.121
1502509,2009,2,25.643,97.304
1502707,2005,3,25.035,99.266
1502756,2007,8,25.511,83.427
1503093,2003,4,25.224,98.183
1503457,2003,5,25.219,98.758
1503457,2013,9,25.648,93.292
1503457,2015,4,25.569,99.45
1503606,2006,6,25.317,92.808
1503705,2004,4,25.322,99.392
1503754,2013,3,25.312,99.129
1503804,2005,2,25.479,99.161
1503804,2009,11,26.172,97.892
1504000,2008,1,25.448,99.282
1504208,2012,5,25.128,97.145
1504422,2004,9,26.309,81.783
1504505,2005,11,28.366,83.717
1504505,2008,4,25.455,99.758
1505502,2008,6,25.0,99.45
1505502,2009,7,24.948,97.242
1505536,2009,5,24.45,99.742
1505700,2013,11,26.85,95.317
1505809,2004,10,26.17,86.121
1505809,2006,12,25.721,94.242
1506005,2007,12,24.738,99.04
1506138,2007,11,25.234,96.483
1506807,2011,11,25.235,97.117
1507102,2007,2,25.803,92.518
1507508,2005,5,25.208,95.742
1507508,2007,11,24.905,98.692
1507953,2006,11,27.511,80.967
1508100,2013,8,25.322,91.024
1508100,2015,10,30.969,69.387
1508159,2004,12,25.398,95.266
1508308,2007,7,26.118,78.879
1508407,2010,1,24.945,99.895
1600501,2015,11,29.035,79.533
1600600,2012,4,25.906,95.042
1600808,2006,9,25.989,89.417
1702208,2010,6,25.281,88.433
1703206,2015,7,27.592,66.226
1703800,2013,12,24.937,99.774
1705508,2010,9,31.666,32.492
1709500,2005,7,25.7,42.266
2100055,2004,6,24.072,85.3
2100055,2012,11,26.113,94.492
2101251,2007,5,26.378,91.484
2101251,2011,11,27.285,82.05
2101970,2009,1,25.923,98.718
2101970,2014,11,29.74,73.55
2102705,2003,7,25.948,74.935
2102705,2003,11,28.12,77.475
2103000,2006,7,27.697,56.879
2103000,2007,6,26.122,66.783
2103000,2015,12,28.314,71.411
2103174,2004,8,25.428,71.145
2103604,2006,4,25.645,96.792
2103604,2008,1,25.279,98.645
2104628,2007,4,25.686,97.5
2105104,2003,2,26.082,94.679
2105104,2006,10,31.213,62.484
2105104,2013,8,28.015,84.548
2105302,2012,7,24.507,86.831
2105401,2008,8,29.109,67.46
2105427,2004,8,27.173,61.597
2105427,2005,9,31.223,45.867
2105427,2009,6,24.356,93.192
2105500,2010,11,26.194,94.583
2105500,2015,4,25.071,98.225
2106904,2007,3,26.213,92.677
2107605,2012,6,25.851,92.183
2108058,2006,10,31.213,68.194
2108058,2009,10,30.503,70.661
2108058,2010,8,30.387,64.798
2108058,2014,3,26.224,92.113
2108306,2006,9,30.763,64.075
2108306,2014,4,26.262,94.8
2108603,2007,3,26.213,92.677
2108603,2015,4,26.327,93.45
2109601,2008,12,26.905,85.734
2110302,2008,11,28.013,77.725
2112209,2014,10,30.876,54.202
2114007,2015,12,28.431,78.919
2211001,2005,1,26.47,88.379
2211001,2012,11,29.26,69.008
2304400,2007,9,-1032300282.255,81.933
2304400,2012,3,-1031226088.413,83.315
2400208,2007,11,29.934,68.058
2403251,2015,6,24.832,90.975
2408102,2006,1,28.519,79.274
2414100,2013,3,27.022,78.323
2504009,2009,8,24.541,97.395
2600054,2005,4,25.716,90.008
2600054,2007,4,24.817,96.35
2600054,2009,9,24.778,91.875
2601102,2009,11,30.535,53.217
2601102,2010,1,25.302,75.25
2601102,2014,10,29.915,56.694
2700300,2008,7,22.561,97.339
2800308,2008,2,26.293,78.293
2800308,2010,12,27.581,74.758
2917201,2007,2,23.875,90.33
2917201,2011,3,22.662,96.992
2927408,2014,3,24.752,90.105
2929305,2013,2,26.855,74.42
2931301,2005,10,25.344,75.339
2931301,2014,2,23.45,90.152
3105608,2005,3,23.054,95.653
3106200,2014,12,21.9,94.863
3106705,2009,6,17.217,79.192
3106705,2011,6,17.246,70.975
3108909,2005,6,17.954,83.892
3108909,2012,3,21.025,95.065
3108909,2012,12,22.547,94.629
3109006,2008,8,20.915,52.347
3109006,2010,2,21.298,95.214
3109006,2011,11,19.383,93.833
3133808,2014,8,20.188,50.669
3147402,2011,6,17.246,70.975
3151800,2010,12,21.896,97.468
3154606,2006,1,20.745,92.089
3167202,2008,12,20.592,98.879
3170107,2012,1,22.672,96.113
3200136,2007,4,23.449,88.017
3204906,2006,9,-1032300282.255,81.883
3302502,2003,7,19.785,82.895
3304409,2013,6,18.84,85.083
3304557,2011,4,-1032300282.255,95.308
3305752,2010,10,21.846,87.395
3516200,2007,6,17.424,64.283
3516200,2013,6,19.35,80.05
3517802,2014,4,22.977,95.125
3520509,2008,2,21.704,94.836
3522505,2014,1,24.043,93.613
3523701,2004,2,20.329,92.81
3524402,2011,6,16.751,82.842
3525904,2013,9,20.722,67.692
3526407,2015,4,20.637,95.375
3535309,2004,7,19.05,72.056
3547809,2006,11,21.725,89.492
3547809,2012,12,23.808,93.71
3548500,2003,10,21.11,88.726
3550308,2005,1,22.781,96.879
3550308,2013,6,19.076,87.392
3552205,2009,4,20.567,95.958
3552205,2012,12,23.808,93.71
3557105,2010,3,24.68,94.742
3557105,2015,11,26.371,94.158
4104808,2014,2,24.37,89.063
4104808,2015,3,22.886,93.25
4108304,2008,4,20.14,93.467
4109401,2006,10,18.528,91.726
4109401,2007,10,19.967,84.879
4109401,2010,5,15.029,91.452
4112504,2015,5,18.534,93.573
4115200,2010,5,17.135,88.613
4202800,2013,4,19.596,91.708
4210100,2007,7,12.263,81.847
4210100,2012,4,18.682,93.15
4210100,2015,10,19.95,92.774
4304705,2006,1,21.72,96.597
4310108,2009,6,13.148,87.158
4312401,2008,7,16.078,93.46
4314803,2007,7,12.49,87.419
4316600,2013,4,17.012,90.992
4321402,2010,4,19.354,89.8
5007901,2004,6,19.651,71.767
5008305,2015,12,25.577,93.153
5100201,2004,3,24.246,95.25
5100201,2011,3,24.464,96.621
5100250,2015,4,24.357,97.383
5102504,2004,5,21.241,93.161
5102702,2003,6,24.79,54.567
5103254,2012,5,24.816,96.766
5103353,2003,3,24.708,98.677
5103353,2010,3,25.378,97.613
5103403,2015,9,31.267,43.483
5104542,2005,5,23.757,88.903
5105176,2009,1,24.772,98.315
5105259,2011,5,23.271,84.202
5106158,2010,7,26.532,57.637
5107909,2012,2,22.576,94.069
5107958,2004,8,26.01,36.008
5108055,2014,10,25.408,90.887
5108402,2014,11,26.295,92.483
5108907,2009,4,23.672,98.642
5108907,2011,6,24.948,65.233
5204508,2010,4,22.494,86.758
5218003,2003,12,23.825,92.984
5218904,2007,2,24.195,95.0
5300108,2012,8,22.745,47.702
1100106,2010,9,26.364,84.175
1100130,2003,11,25.991,98.458
1100130,2010,1,25.984,99.823
1100189,2011,1,23.994,100.161
1100189,2015,9,28.028,67.808
1100205,2010,7,25.806,75.895
1100288,2004,8,26.771,40.516
1100338,2007,5,22.725,95.032
1100338,2015,2,25.032,100.116
1100601,2005,4,24.164,96.758
1100809,2012,1,25.987,100.21
1101708,2005,11,25.354,99.117
1200013,2010,10,26.414,88.645
1200179,2007,7,24.452,78.024
1200302,2008,3,26.077,95.532
1200302,2013,5,26.042,96.419
1200336,2010,10,26.581,87.476
1200401,2006,11,27.094,84.808
1200401,2008,10,26.798,87.008
1200427,2004,1,26.399,92.185
1200450,2014,3,25.144,96.532
1200609,2013,12,27.188,94.5
1300029,2007,7,24.064,94.645
1300201,2006,5,24.687,99.863
1300201,2009,7,25.521,97.895
1300300,2015,8,26.6,88.96
1300409,2010,9,26.267,94.9
1300508,2010,1,25.824,97.952
1300607,2003,2,26.307,100.563
1300607,2006,4,26.02,98.85
1300607,2011,5,26.145,100.815
1300706,2011,11,24.802,97.775
1300706,2013,2,24.926,99.464
1300805,2006,4,25.937,97.267
1301001,2008,2,26.131,80.474
1301803,2004,4,24.006,94.0
1301803,2013,11,24.605,92.992
1302504,2013,6,25.896,93.308
1302801,2005,7,24.453,94.556
1303106,2005,5,26.169,95.597
1303106,2005,8,26.315,87.984
1303106,2007,2,26.125,94.357
1303106,2012,11,26.606,95.675
1303205,2004,3,26.28,101.0
1303205,2011,12,26.886,97.548
1303205,2012,12,26.699,98.694
1303304,2008,1,25.654,96.46
1303304,2014,8,26.096,87.976
1303502,2008,11,25.183,97.15
1303536,2010,2,26.44,98.884
1303601,2007,8,25.018,95.911
1304062,2005,2,26.695,99.911
1304104,2004,5,24.753,98.863
1400027,2011,6,23.308,97.8
1400027,2013,3,25.983,82.605
1400050,2007,2,26.558,73.045
1400100,2003,2,25.652,87.545
1400159,2004,3,24.919,95.629
1400209,2011,12,24.875,90.427
1400233,2008,4,24.349,100.425
1400407,2005,7,23.544,95.758
1400407,2007,11,24.367,89.008
1400456,2004,2,23.155,86.086
